age,country,education,work_experience,language_score,financial_status,previous_visas,travel_history,visa_type,purpose,marital_status,dependents,application_complete,job_offer,sponsor,processing_time_days,visa_status,age_group,experience_level,language_proficiency,high_financial_status,total_experience_score,application_strength,has_support,has_dependents,processing_speed,age_experience_ratio
21,Greece,Bachelor,0,6.8,66612,4,6,Tourist,Tourism,Single,0,1,0,1,23,Approved,18-25,Entry,Low,1,8,0.12041050972149238,0,0,Fast,21.0
22,Rwanda,Bachelor,0,6.0,30044,0,1,Work,Employment,Single,0,1,1,0,35,Approved,18-25,Entry,Low,0,0,0.0631077246452969,0,0,Normal,22.0
67,Thailand,Bachelor,5,6.8,50566,2,5,Work,Employment,Married,1,1,1,1,78,Rejected,55+,Mid,Low,0,9,0.16528474252476646,0,1,Slow,11.166666666666666
20,Canada,Bachelor,0,7.5,22315,2,10,Work,Employment,Divorced,2,0,1,1,44,Rejected,18-25,Entry,Low,0,4,0.05600349072892426,0,1,Normal,20.0
18,Canada,Master,2,7.1,69364,0,5,Student,Education,Married,3,1,0,1,64,Approved,18-25,Entry,Low,1,2,0.15302853855333423,0,1,Slow,6.0
35,Bulgaria,PhD,5,9.2,73274,4,4,Student,Education,Single,0,1,0,0,38,Rejected,26-35,Mid,Low,1,13,0.20657827904604864,0,0,Normal,5.833333333333333
41,Finland,Bachelor,3,7.9,74614,2,3,Work,Employment,Married,1,1,1,1,51,Approved,36-45,Mid,Low,1,7,0.17710393312089542,0,1,Normal,10.25
37,Brazil,Bachelor,2,6.8,59130,2,5,Student,Education,Single,0,1,0,0,48,Approved,36-45,Entry,Low,0,6,0.13676332573147404,0,0,Normal,12.333333333333334
55,Austria,Bachelor,5,7.3,78936,1,5,Tourist,Tourism,Married,3,1,0,0,56,Approved,46-55,Mid,Low,1,7,0.2093791423445998,0,1,Normal,9.166666666666666
45,Spain,PhD,13,7.4,189835,1,3,Work,Employment,Married,1,1,1,1,56,Approved,36-45,Expert,Low,1,15,0.4865264847570209,0,1,Normal,3.2142857142857144
39,Algeria,Master,5,7.4,58482,1,4,Work,Employment,Single,0,0,1,1,52,Approved,36-45,Mid,Low,0,7,0.17896973614386413,0,0,Normal,6.5
34,Ethiopia,Bachelor,1,7.0,33764,0,6,Work,Employment,Single,0,0,1,0,79,Rejected,26-35,Entry,Low,0,1,0.08548599437238066,0,0,Slow,17.0
27,Morocco,Master,2,6.8,62295,0,7,Work,Employment,Single,0,1,1,1,54,Rejected,26-35,Entry,Low,1,2,0.14151522123481464,0,0,Normal,9.0
40,Bangladesh,Bachelor,4,7.7,79293,4,13,Work,Employment,Married,1,0,0,1,44,Rejected,36-45,Mid,Low,1,12,0.19732203469243534,0,1,Normal,8.0
53,Sri Lanka,Bachelor,3,7.2,31449,2,7,Work,Employment,Single,0,1,1,1,47,Approved,46-55,Mid,Low,0,7,0.1101964862325237,0,0,Normal,13.25
22,Germany,Master,2,7.4,117273,0,6,Business,Business,Married,1,1,0,1,46,Approved,18-25,Entry,Low,1,2,0.22585857383597066,0,1,Normal,7.333333333333333
57,Argentina,Bachelor,10,7.1,51150,4,14,Tourist,Tourism,Married,0,1,0,0,55,Approved,55+,Senior,Low,0,18,0.23602707081636723,0,0,Normal,5.181818181818182
49,Singapore,PhD,8,8.6,83052,3,13,Student,Education,Married,0,1,0,1,48,Approved,46-55,Senior,Low,1,14,0.26083816892694706,0,0,Normal,5.444444444444445
24,Finland,Bachelor,0,7.4,54385,1,7,Work,Employment,Married,1,1,1,1,65,Rejected,18-25,Entry,Low,0,2,0.10385302905187298,0,1,Slow,24.0
43,Nepal,Bachelor,6,6.7,37234,1,4,Tourist,Tourism,Married,0,0,0,0,57,Rejected,36-45,Senior,Low,0,8,0.1587613306964114,0,0,Normal,6.142857142857143
67,Greece,Bachelor,4,7.0,37768,3,5,Work,Employment,Single,0,1,1,1,91,Rejected,55+,Mid,Low,0,10,0.13287686541084986,0,0,Very Slow,13.4
47,Sweden,Master,2,8.2,47715,4,13,Tourist,Tourism,Single,0,1,0,1,78,Rejected,46-55,Entry,Low,0,10,0.12382497275497076,0,0,Slow,15.666666666666666
68,Saudi Arabia,PhD,19,7.8,107076,2,3,Work,Employment,Married,3,1,1,1,62,Approved,55+,Expert,Low,1,23,0.4462316710198313,0,1,Slow,3.4
65,Bulgaria,High School,0,5.7,11007,4,14,Work,Employment,Married,0,1,0,0,29,Approved,55+,Entry,Low,0,8,0.033625786352375946,0,0,Fast,65.0
33,Myanmar,Bachelor,8,6.3,69899,1,7,Business,Business,Divorced,0,1,0,1,34,Approved,26-35,Senior,Low,1,10,0.23419040224276422,0,0,Normal,3.6666666666666665
55,Ireland,Bachelor,7,6.3,55594,1,6,Student,Education,Single,0,1,0,0,84,Rejected,46-55,Senior,Low,0,9,0.1989199322304166,0,0,Slow,6.875
51,Lebanon,Master,13,8.1,46636,2,9,Business,Business,Divorced,2,1,0,1,44,Approved,46-55,Expert,Low,0,17,0.27362911218739405,0,1,Normal,3.642857142857143
56,Indonesia,Bachelor,12,7.7,52834,2,3,Tourist,Tourism,Divorced,1,1,0,0,65,Rejected,55+,Expert,Low,0,16,0.2679416164262287,0,1,Slow,4.3076923076923075
25,Saudi Arabia,Bachelor,0,6.1,20409,1,2,Work,Employment,Married,1,1,1,1,23,Approved,18-25,Entry,Low,0,2,0.04894184370542752,0,1,Fast,25.0
34,Austria,Master,3,7.1,91654,4,15,Student,Education,Married,0,1,0,1,59,Approved,26-35,Mid,Low,1,11,0.2002875980109187,0,0,Normal,8.5
41,Bulgaria,High School,0,5.9,25064,3,10,Student,Education,Married,1,1,0,0,43,Rejected,36-45,Entry,Low,0,6,0.05533080849786052,0,1,Normal,41.0
65,France,High School,2,6.2,20309,2,3,Tourist,Tourism,Divorced,2,1,0,0,34,Rejected,55+,Entry,Low,0,6,0.07667791172351666,0,1,Normal,21.666666666666668
19,Russia,PhD,5,7.6,183486,1,5,Work,Employment,Single,0,0,0,0,37,Approved,18-25,Mid,Low,1,7,0.36724933977722496,0,0,Normal,3.1666666666666665
26,Egypt,Master,2,8.0,50149,2,6,Business,Business,Married,2,1,0,1,56,Approved,26-35,Entry,Low,0,6,0.1268793530567499,0,1,Normal,8.666666666666666
34,Poland,Master,7,6.5,47374,3,3,Tourist,Tourism,Single,0,0,0,0,75,Rejected,26-35,Senior,Low,0,13,0.1871785164207927,0,0,Slow,4.25
22,Jordan,PhD,5,7.1,139967,3,4,Student,Education,Single,0,1,0,1,14,Approved,18-25,Mid,Low,1,11,0.3004104012590957,0,0,Fast,3.6666666666666665
46,Ukraine,High School,3,5.0,16116,2,7,Student,Education,Single,0,0,0,1,74,Rejected,46-55,Mid,Low,0,7,0.08057569199785664,0,0,Slow,11.5
44,Sri Lanka,Master,8,7.9,65993,4,10,Work,Employment,Single,0,1,1,1,46,Approved,36-45,Senior,Low,1,16,0.23312597765001591,0,0,Normal,4.888888888888889
55,Sri Lanka,Bachelor,8,7.1,76112,1,5,Tourist,Tourism,Single,0,1,0,0,23,Approved,46-55,Senior,Low,1,10,0.24591853076164416,0,0,Fast,6.111111111111111
24,New Zealand,PhD,5,9.2,91024,3,12,Work,Employment,Divorced,1,1,0,0,26,Rejected,18-25,Mid,Low,1,11,0.23322792997315622,0,1,Fast,4.0
54,Ukraine,Master,15,8.2,72610,2,8,Tourist,Tourism,Widowed,0,1,0,0,34,Approved,46-55,Expert,Low,1,19,0.34051239137581574,0,0,Normal,3.375
21,Nigeria,Bachelor,0,6.4,45547,1,1,Business,Business,Single,0,1,1,1,57,Rejected,18-25,Entry,Low,0,2,0.08758375497335034,0,0,Normal,21.0
46,Kuwait,Bachelor,13,6.1,46433,2,5,Work,Employment,Single,0,1,1,0,33,Approved,46-55,Expert,Low,0,17,0.267324330264115,0,0,Normal,3.2857142857142856
69,Philippines,Bachelor,1,6.5,62325,4,15,Work,Employment,Single,0,1,1,0,42,Approved,55+,Entry,Low,1,9,0.12686715945007754,0,0,Normal,34.5
67,Croatia,Bachelor,3,7.9,20712,2,9,Family,Family Reunion,Divorced,2,0,0,0,54,Rejected,55+,Mid,Low,0,7,0.09617607485199672,0,1,Normal,16.75
48,Netherlands,Master,13,7.9,91655,0,7,Tourist,Tourism,Single,0,1,0,1,52,Approved,46-55,Expert,Low,1,13,0.340620133882462,0,0,Normal,3.4285714285714284
21,Kuwait,Bachelor,0,7.4,42118,3,6,Work,Employment,Divorced,1,1,1,1,28,Approved,18-25,Entry,Low,0,6,0.08543549283086854,0,1,Fast,21.0
51,Turkey,Master,17,7.3,113244,1,4,Business,Business,Married,3,1,1,1,36,Approved,46-55,Expert,Low,1,19,0.42640603014685136,0,1,Normal,2.8333333333333335
27,Norway,High School,4,5.1,23818,4,10,Tourist,Tourism,Single,0,1,0,0,32,Rejected,26-35,Mid,Low,0,12,0.10623249186532024,0,0,Normal,5.4
41,Sri Lanka,High School,2,6.9,25022,3,3,Business,Business,Single,0,1,0,1,51,Approved,36-45,Entry,Low,0,8,0.08585395706545797,0,0,Normal,13.666666666666666
38,France,Master,5,7.3,101574,3,8,Work,Employment,Married,1,1,1,1,16,Approved,36-45,Mid,Low,1,11,0.24336758165095818,0,1,Fast,6.333333333333333
19,Pakistan,Bachelor,0,7.8,46028,1,3,Student,Education,Married,1,0,0,1,36,Rejected,18-25,Entry,Low,0,2,0.09250592297875534,0,1,Normal,19.0
28,Qatar,High School,1,6.5,27219,0,0,Work,Employment,Single,0,1,1,1,23,Approved,26-35,Entry,Low,0,1,0.07415940477700493,0,0,Fast,14.0
35,UAE,Master,2,7.3,52227,0,2,Tourist,Tourism,Widowed,0,1,0,0,33,Approved,26-35,Entry,Low,0,2,0.12789923895120225,0,0,Normal,11.666666666666666
22,Portugal,Bachelor,0,6.7,57126,2,5,Tourist,Tourism,Single,0,1,0,0,70,Rejected,18-25,Entry,Low,0,4,0.10586833571053222,0,0,Slow,22.0
43,Croatia,High School,0,6.6,18159,3,8,Student,Education,Married,3,1,0,1,61,Rejected,36-45,Entry,Low,0,6,0.047063718940019525,0,1,Slow,43.0
58,UAE,High School,2,6.8,11334,2,4,Student,Education,Single,0,1,0,1,87,Rejected,55+,Entry,Low,0,6,0.06500294738150031,0,0,Slow,19.333333333333332
32,Vietnam,High School,0,6.4,16034,1,7,Tourist,Tourism,Married,2,1,0,0,18,Approved,26-35,Entry,Low,0,2,0.043273267772689736,0,1,Fast,32.0
65,Myanmar,Master,3,7.2,48907,3,11,Work,Employment,Single,0,1,1,1,32,Approved,55+,Mid,Low,0,9,0.13640773163452055,0,0,Normal,16.25
48,Serbia,Master,10,6.8,107269,2,7,Work,Employment,Single,0,1,0,1,53,Approved,46-55,Senior,Low,1,14,0.3193835080207813,0,0,Normal,4.363636363636363
63,Algeria,Master,4,7.4,99495,0,0,Student,Education,Single,0,1,0,1,54,Approved,55+,Mid,Low,1,4,0.22675309091944532,0,0,Normal,12.6
42,Lebanon,Bachelor,9,6.6,51073,4,5,Work,Employment,Single,0,1,1,1,38,Approved,36-45,Senior,Low,0,17,0.22061836043167515,0,0,Normal,4.2
20,Bulgaria,High School,1,5.2,16726,3,13,Work,Employment,Married,0,1,1,1,52,Rejected,18-25,Entry,Low,0,7,0.05450533225992664,0,0,Normal,10.0
61,Czech Republic,High School,1,5.7,22905,4,9,Business,Business,Single,0,1,1,0,30,Rejected,55+,Entry,Low,0,9,0.06528241356012933,0,0,Fast,30.5
55,Australia,Master,13,8.0,101566,0,5,Business,Business,Widowed,2,1,1,1,16,Approved,46-55,Expert,Low,1,13,0.3558003981268881,0,1,Fast,3.9285714285714284
69,Jordan,Master,2,7.3,47732,0,2,Tourist,Tourism,Single,0,0,0,0,48,Rejected,55+,Entry,Low,0,2,0.1211504963643094,0,0,Normal,23.0
55,Rwanda,Master,13,7.8,48555,4,9,Work,Employment,Divorced,0,1,1,1,25,Approved,46-55,Expert,Low,0,21,0.2756102772650909,0,0,Fast,3.9285714285714284
60,Turkey,Bachelor,6,7.6,77540,4,16,Family,Family Reunion,Married,1,1,0,1,45,Approved,55+,Senior,Low,1,14,0.22197630704953805,0,1,Normal,8.571428571428571
58,France,Bachelor,11,6.9,45199,1,4,Work,Employment,Single,0,1,1,1,76,Rejected,55+,Expert,Low,0,13,0.24028540960733505,0,0,Slow,4.833333333333333
36,Bangladesh,Master,7,7.8,52566,3,11,Work,Employment,Single,0,1,1,0,30,Approved,36-45,Senior,Low,0,13,0.19887372699056974,0,0,Fast,4.5
42,South Korea,Bachelor,9,6.6,56162,0,3,Work,Employment,Divorced,2,0,0,1,17,Approved,36-45,Senior,Low,0,9,0.22825892795663577,0,1,Fast,4.2
36,Romania,Bachelor,4,7.9,35190,2,6,Tourist,Tourism,Single,0,1,0,0,52,Approved,36-45,Mid,Low,0,8,0.1317062851240846,0,0,Normal,7.2
54,Chile,Bachelor,14,7.9,25081,1,1,Business,Business,Single,0,0,0,1,23,Approved,46-55,Expert,Low,0,16,0.2544597803830613,0,0,Fast,3.6
32,Czech Republic,Master,5,7.5,95333,1,1,Tourist,Tourism,Married,2,1,0,0,40,Approved,26-35,Mid,Low,1,7,0.2345974142461087,0,1,Normal,5.333333333333333
52,Argentina,Bachelor,12,7.8,46576,2,2,Tourist,Tourism,Married,3,0,0,0,62,Approved,46-55,Expert,Low,0,16,0.25884592541204066,0,1,Slow,4.0
36,Mexico,Master,4,7.1,107873,2,5,Student,Education,Divorced,0,1,0,1,58,Approved,36-45,Mid,Low,1,8,0.23843172615704006,0,0,Normal,7.2
22,Japan,High School,2,6.6,12518,1,6,Tourist,Tourism,Married,3,1,0,0,80,Rejected,18-25,Entry,Low,0,4,0.06618059170249722,0,1,Slow,7.333333333333333
69,Colombia,Bachelor,3,6.4,41342,1,7,Work,Employment,Single,0,0,0,0,46,Approved,55+,Mid,Low,0,5,0.12264972547882654,0,0,Normal,17.25
29,Bulgaria,Bachelor,1,7.2,21418,3,13,Work,Employment,Single,0,1,1,1,69,Rejected,26-35,Entry,Low,0,7,0.06754984843739079,0,0,Slow,14.5
26,Romania,High School,2,5.4,10911,4,4,Work,Employment,Widowed,2,1,1,1,35,Rejected,26-35,Entry,Low,0,10,0.0601678599256036,0,1,Normal,8.666666666666666
34,Finland,PhD,5,9.3,141396,4,15,Work,Employment,Single,0,1,1,1,55,Approved,26-35,Mid,Low,1,13,0.30915588583232595,0,0,Normal,5.666666666666667
69,Netherlands,Bachelor,4,7.3,33892,4,11,Family,Family Reunion,Single,0,1,0,1,49,Rejected,55+,Mid,Low,0,12,0.12795748248164035,0,0,Normal,13.8
59,Chile,Bachelor,10,7.0,42458,4,8,Student,Education,Single,0,1,0,0,35,Approved,55+,Senior,Low,0,18,0.22267699950039999,0,0,Normal,5.363636363636363
20,Philippines,PhD,5,7.3,164803,3,7,Work,Employment,Single,0,1,0,0,89,Rejected,18-25,Mid,Low,1,11,0.3382988931140615,0,0,Slow,3.3333333333333335
32,Germany,PhD,5,9.3,100119,1,2,Work,Employment,Single,0,0,1,1,42,Rejected,26-35,Mid,Low,1,7,0.24718306096932768,0,0,Normal,5.333333333333333
18,Israel,Master,2,7.2,92414,3,7,Tourist,Tourism,Single,0,1,0,0,46,Rejected,18-25,Entry,Low,1,8,0.18793555003895845,0,0,Normal,6.0
24,Cambodia,High School,0,6.8,21095,4,10,Work,Employment,Single,0,0,1,1,18,Approved,18-25,Entry,Low,0,8,0.052071796411680804,0,0,Fast,24.0
67,Cambodia,Bachelor,3,7.5,20448,3,8,Student,Education,Single,0,1,0,0,41,Approved,55+,Mid,Low,0,9,0.09457970821285551,0,0,Normal,16.75
20,Iran,PhD,5,8.1,198344,4,6,Student,Education,Single,0,0,0,0,29,Approved,18-25,Mid,Low,1,13,0.3910569743391948,0,0,Fast,3.3333333333333335
31,Qatar,Master,2,8.1,44775,0,5,Student,Education,Married,3,0,0,1,75,Rejected,26-35,Entry,Low,0,2,0.11911088972817097,0,1,Slow,10.333333333333334
55,Bangladesh,Master,18,7.8,40833,2,2,Work,Employment,Married,2,1,1,1,63,Approved,46-55,Expert,Low,0,22,0.33298207031159,0,1,Slow,2.8947368421052633
22,Thailand,Bachelor,0,6.4,75603,3,5,Work,Employment,Divorced,0,1,1,0,59,Approved,18-25,Entry,Low,1,6,0.13270949628406276,0,0,Normal,22.0
25,Ukraine,Bachelor,2,7.9,23585,3,11,Work,Employment,Single,0,1,1,0,77,Rejected,18-25,Entry,Low,0,8,0.08669646138195072,0,0,Slow,8.333333333333334
31,Bangladesh,High School,0,5.0,16615,1,6,Work,Employment,Single,0,1,1,0,94,Rejected,26-35,Entry,Low,0,2,0.03994557465655731,0,0,Very Slow,31.0
30,Peru,PhD,5,7.4,185101,4,15,Tourist,Tourism,Single,0,1,0,1,15,Approved,26-35,Mid,Low,1,13,0.3690740826643956,0,0,Fast,5.0
18,Pakistan,Bachelor,0,7.5,49093,3,11,Tourist,Tourism,Married,0,1,0,0,49,Approved,18-25,Entry,Low,0,6,0.09620767960363336,0,0,Normal,18.0
45,Thailand,High School,2,6.1,11060,2,4,Business,Business,Single,0,1,0,1,50,Rejected,36-45,Entry,Low,0,6,0.062491566854512834,0,0,Normal,15.0
57,Myanmar,Bachelor,14,6.0,65034,1,1,Work,Employment,Married,3,1,0,1,90,Rejected,55+,Expert,Low,1,16,0.308744766495215,0,1,Slow,3.8
37,Czech Republic,Master,7,7.6,114947,3,6,Business,Business,Married,0,0,1,0,57,Approved,36-45,Senior,Low,1,13,0.29193186076431044,0,0,Normal,4.625
22,Norway,High School,2,5.2,26622,1,1,Student,Education,Single,0,1,0,1,46,Approved,18-25,Entry,Low,0,4,0.08315617912085921,0,0,Normal,7.333333333333333
29,Turkey,High School,0,6.5,14366,2,4,Work,Employment,Divorced,1,1,1,1,45,Rejected,26-35,Entry,Low,0,4,0.041068951279933937,0,1,Normal,29.0
41,Thailand,Master,9,8.2,79626,4,11,Work,Employment,Married,2,1,1,1,46,Approved,36-45,Senior,Low,1,17,0.26828751439909504,0,1,Normal,4.1
68,Serbia,PhD,15,8.3,144276,0,6,Work,Employment,Married,1,1,1,0,84,Rejected,55+,Expert,Low,1,15,0.44841092001480687,0,1,Slow,4.25
45,Kuwait,Master,5,7.9,87262,0,7,Business,Business,Married,1,1,1,1,32,Approved,36-45,Mid,Low,1,5,0.22367970536539405,0,1,Normal,7.5
44,Tanzania,Bachelor,13,7.6,58643,0,0,Student,Education,Single,0,1,0,1,99,Rejected,36-45,Expert,Low,0,13,0.2901562873243958,0,0,Very Slow,3.142857142857143
57,Tanzania,Bachelor,9,6.2,53272,0,5,Work,Employment,Single,0,1,1,0,47,Approved,55+,Senior,Low,0,9,0.22271991436906724,0,0,Normal,5.7
66,India,Master,11,8.5,40948,1,7,Student,Education,Married,3,1,0,0,65,Approved,55+,Expert,Low,0,13,0.23870300588389087,0,1,Slow,5.5
69,Ghana,Master,17,6.5,75357,0,3,Work,Employment,Single,0,1,1,0,89,Rejected,55+,Expert,Low,1,17,0.3671229132637345,0,0,Slow,3.8333333333333335
57,Greece,High School,1,6.6,10065,1,4,Student,Education,Married,1,0,0,0,52,Rejected,55+,Entry,Low,0,3,0.048704581565534324,0,1,Normal,28.5
51,Serbia,Master,18,6.9,64513,2,9,Student,Education,Single,0,1,0,1,52,Approved,46-55,Expert,Low,1,22,0.36583495673152844,0,0,Normal,2.6842105263157894
61,Belgium,PhD,25,9.0,149819,3,11,Tourist,Tourism,Single,0,0,0,0,21,Approved,55+,Expert,Low,1,31,0.5967641525307461,0,0,Fast,2.3461538461538463
56,Pakistan,Bachelor,1,6.9,47764,4,16,Work,Employment,Divorced,0,1,1,1,92,Rejected,55+,Entry,Low,0,9,0.10620543735714155,0,0,Very Slow,28.0
35,Bulgaria,High School,3,5.8,21179,4,11,Work,Employment,Single,0,1,0,1,92,Rejected,26-35,Mid,Low,0,11,0.09057722341441696,0,0,Very Slow,8.75
65,Malaysia,Master,16,7.9,55183,2,7,Student,Education,Married,0,1,0,1,27,Approved,55+,Expert,Low,0,20,0.3272407924744182,0,0,Fast,3.823529411764706
65,Canada,Master,9,6.7,50283,2,4,Work,Employment,Single,0,1,0,1,41,Approved,55+,Senior,Low,0,13,0.21973226329182077,0,0,Normal,6.5
40,Ecuador,PhD,10,7.4,82368,1,7,Student,Education,Single,0,1,0,1,34,Approved,36-45,Senior,Low,1,12,0.2837974258948148,0,0,Normal,3.6363636363636362
32,Saudi Arabia,PhD,5,7.3,165068,0,0,Family,Family Reunion,Single,0,1,0,0,46,Approved,26-35,Mid,Low,1,5,0.3386967611419874,0,0,Normal,5.333333333333333
30,South Korea,High School,2,5.2,24452,4,7,Work,Employment,Married,3,1,1,1,49,Approved,26-35,Entry,Low,0,10,0.07989816545822127,0,1,Normal,10.0
18,Serbia,High School,0,6.1,22340,0,3,Student,Education,Single,0,1,0,0,46,Rejected,18-25,Entry,Low,0,0,0.0518410254485399,0,0,Normal,18.0
52,Japan,Master,5,6.6,102959,2,9,Business,Business,Single,0,1,1,0,48,Approved,46-55,Mid,Low,1,9,0.24334700511766488,0,0,Normal,8.666666666666666
24,Singapore,Bachelor,0,6.4,35365,4,16,Work,Employment,Single,0,1,1,1,18,Approved,18-25,Entry,Low,0,8,0.07229661436829067,0,0,Fast,24.0
27,Myanmar,High School,1,5.9,14364,1,5,Student,Education,Single,0,1,0,1,64,Rejected,26-35,Entry,Low,0,3,0.05305905195064055,0,0,Slow,13.5
58,Canada,Bachelor,9,6.3,20665,3,5,Tourist,Tourism,Married,0,0,0,0,10,Approved,55+,Senior,Low,0,15,0.1740641302687745,0,0,Fast,5.8
25,Morocco,PhD,5,8.7,173874,2,10,Student,Education,Married,2,1,0,0,89,Rejected,18-25,Mid,Low,1,9,0.356117990779402,0,1,Slow,4.166666666666667
23,Denmark,Master,2,7.2,66212,4,14,Work,Employment,Single,0,0,1,1,37,Approved,18-25,Entry,Low,1,10,0.1485961611041938,0,0,Normal,7.666666666666667
47,Ghana,Bachelor,0,6.9,78475,1,6,Business,Business,Single,0,1,1,0,23,Approved,46-55,Entry,Low,1,2,0.138521484873508,0,0,Fast,47.0
62,Malaysia,Master,2,8.1,74610,1,1,Work,Employment,Single,0,1,0,1,43,Approved,55+,Entry,Low,1,4,0.16390482411748108,0,0,Normal,20.666666666666668
24,Lebanon,Master,2,8.1,94964,0,6,Work,Employment,Married,1,1,1,1,85,Rejected,18-25,Entry,Low,1,2,0.19446409143975418,0,1,Slow,8.0
45,Taiwan,Master,15,7.8,62133,3,8,Tourist,Tourism,Single,0,1,0,1,48,Approved,36-45,Expert,Low,1,21,0.32358234107929146,0,0,Normal,2.8125
40,New Zealand,Bachelor,5,6.3,42429,2,2,Tourist,Tourism,Single,0,1,0,1,73,Rejected,36-45,Mid,Low,0,9,0.15156794198426649,0,0,Slow,6.666666666666667
60,India,Bachelor,5,7.0,62859,1,1,Business,Business,Single,0,1,0,0,58,Rejected,55+,Mid,Low,1,7,0.18434131485417116,0,0,Normal,10.0
41,Saudi Arabia,Master,3,7.2,85641,4,16,Tourist,Tourism,Single,0,1,0,0,52,Rejected,36-45,Mid,Low,1,11,0.1915597472489639,0,0,Normal,10.25
63,Jordan,Bachelor,8,7.5,39103,1,1,Student,Education,Married,0,1,0,1,66,Approved,55+,Senior,Low,0,10,0.1915536332314287,0,0,Slow,7.0
29,Myanmar,Bachelor,5,7.4,49330,1,4,Student,Education,Married,2,1,0,0,40,Approved,26-35,Mid,Low,0,7,0.16522902598696898,0,1,Normal,4.833333333333333
38,Tanzania,Bachelor,7,7.2,65841,4,12,Business,Business,Single,0,1,1,0,44,Approved,36-45,Senior,Low,1,15,0.21700466310647692,0,0,Normal,4.75
53,South Korea,High School,3,5.9,11493,2,9,Tourist,Tourism,Widowed,2,1,0,1,70,Rejected,46-55,Mid,Low,0,7,0.07633477164653166,0,1,Slow,13.25
43,Norway,Master,5,7.9,116265,0,2,Tourist,Tourism,Single,0,1,0,1,16,Approved,36-45,Mid,Low,1,5,0.2672244842858955,0,0,Fast,7.166666666666667
24,Switzerland,PhD,5,8.7,99517,2,2,Work,Employment,Divorced,0,1,1,1,59,Approved,18-25,Mid,Low,1,9,0.24447922492098295,0,0,Normal,4.0
58,Tanzania,Bachelor,12,7.8,74399,2,6,Work,Employment,Married,1,0,1,1,70,Rejected,55+,Expert,Low,1,16,0.30061906556668366,0,1,Slow,4.461538461538462
19,Australia,Master,2,7.4,90727,0,6,Work,Employment,Married,0,1,1,1,18,Approved,18-25,Entry,Low,1,2,0.18600270715929476,0,0,Fast,6.333333333333333
47,Germany,Master,12,6.8,55928,3,10,Work,Employment,Widowed,1,1,1,1,34,Approved,46-55,Expert,Low,0,18,0.2698869133258609,0,1,Normal,3.6153846153846154
25,Canada,Bachelor,0,7.3,68725,2,2,Work,Employment,Married,1,1,1,1,32,Approved,18-25,Entry,Low,1,4,0.12508294422340666,0,1,Normal,25.0
27,Kuwait,High School,1,5.1,22910,1,7,Work,Employment,Single,0,1,1,1,71,Rejected,26-35,Entry,Low,0,3,0.06348992050405246,0,0,Slow,13.5
22,Sweden,Master,2,6.8,98087,3,3,Student,Education,Single,0,1,0,1,48,Approved,18-25,Entry,Low,1,8,0.19525292861414048,0,0,Normal,7.333333333333333
57,Ecuador,Master,10,7.8,47276,4,12,Student,Education,Married,1,1,0,1,50,Approved,55+,Senior,Low,0,18,0.23231069066472698,0,1,Normal,5.181818181818182
36,Nigeria,Bachelor,5,6.4,62317,1,2,Tourist,Tourism,Single,0,1,0,0,74,Rejected,36-45,Mid,Low,1,7,0.18172756213290397,0,0,Slow,6.0
64,New Zealand,Master,18,7.6,65347,3,12,Tourist,Tourism,Married,0,1,0,1,36,Approved,55+,Expert,Low,1,24,0.3691871149779063,0,0,Normal,3.3684210526315788
41,New Zealand,Master,10,7.6,109967,0,2,Business,Business,Married,2,1,0,1,50,Approved,36-45,Senior,Low,1,10,0.32583425496170165,0,1,Normal,3.727272727272727
64,Kuwait,Bachelor,6,7.8,45313,2,5,Work,Employment,Married,3,1,1,1,69,Rejected,55+,Senior,Low,0,10,0.1741910506874031,0,1,Slow,9.142857142857142
45,Ghana,Bachelor,12,6.4,34079,1,7,Student,Education,Married,2,1,0,0,39,Approved,36-45,Expert,Low,0,14,0.23588306977057227,0,1,Normal,3.4615384615384617
28,Tanzania,Master,3,7.1,40140,0,2,Work,Employment,Divorced,2,1,1,1,71,Rejected,26-35,Mid,Low,0,3,0.12294505615970634,0,1,Slow,7.0
59,Vietnam,Bachelor,2,6.7,27673,0,1,Tourist,Tourism,Married,1,0,0,0,32,Approved,55+,Entry,Low,0,2,0.0892341387335009,0,1,Normal,19.666666666666668
30,Indonesia,Master,3,8.1,71336,4,12,Business,Business,Married,0,1,0,0,29,Approved,26-35,Mid,Low,1,11,0.17278238068489213,0,0,Fast,7.5
19,Japan,Bachelor,0,6.4,26150,2,9,Work,Employment,Divorced,0,1,1,1,33,Approved,18-25,Entry,Low,0,4,0.05846131671796412,0,0,Normal,19.0
42,Peru,Master,17,7.3,47783,2,8,Work,Employment,Married,1,1,1,1,43,Approved,36-45,Expert,Low,0,21,0.32812361891646324,0,1,Normal,2.3333333333333335
42,Switzerland,Bachelor,5,6.3,67264,3,4,Work,Employment,Married,3,1,1,0,38,Approved,36-45,Mid,Low,1,11,0.1888549324504477,0,1,Normal,7.0
38,Singapore,Bachelor,4,6.6,34729,0,0,Work,Employment,Single,0,1,1,1,62,Rejected,36-45,Mid,Low,0,4,0.12711414489437212,0,0,Slow,7.6
61,Brazil,Master,17,7.9,117023,4,7,Business,Business,Married,2,1,0,0,15,Approved,55+,Expert,Low,1,25,0.43387977836395214,0,1,Fast,3.388888888888889
